Employee ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Overtime_Hours,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Age Group,Salary Category,Performance Score
671,Customer Support,Male,46,Specialist,19-Sep-16,7,High School,2,5400,22,22,0,4.33,FALSE,40-49,Below 6K,low
672,Legal,Female,56,Consultant,26-Sep-16,7,Bachelor,3,7150,17,98,0,3.09,FALSE,50+,7K+,medium
673,Finance,Female,53,Analyst,27-May-24,0,Bachelor,5,6000,26,83,2,4.64,FALSE,50+,6K-6.9K,high
674,Legal,Female,50,Consultant,15-Dec-19,4,Bachelor,2,6600,23,79,1,1.29,FALSE,50+,6K-6.9K,low
675,IT,Female,53,Developer,25-Nov-16,7,High School,2,6000,27,67,2,4.5,FALSE,50+,6K-6.9K,low
676,Finance,Male,52,Manager,07-Aug-16,8,Bachelor,3,7800,27,67,2,4.06,FALSE,50+,7K+,medium
677,IT,Male,46,Manager,01-Apr-17,7,High School,3,7800,6,25,2,3.2,FALSE,40-49,7K+,medium
678,Legal,Female,25,Consultant,17-Jul-23,1,PhD,2,6600,10,74,1,2.75,FALSE,20-29,6K-6.9K,low
679,Marketing,Other,60,Consultant,06-Mar-24,0,PhD,3,7150,28,21,1,3.16,FALSE,50+,7K+,medium
680,Engineering,Male,44,Analyst,07-Nov-14,9,Bachelor,2,4800,26,33,0,1.69,FALSE,40-49,Below 6K,low
681,Engineering,Male,39,Consultant,25-Oct-15,8,Master,1,6050,23,16,1,3.43,FALSE,30-39,6K-6.9K,low
682,Operations,Male,51,Technician,24-Jan-22,2,Master,2,4200,7,31,0,1.72,TRUE,50+,Below 6K,low
683,Operations,Male,46,Technician,15-Feb-22,2,High School,5,5250,23,63,0,4.72,FALSE,40-49,Below 6K,high
684,Engineering,Female,45,Developer,11-Aug-20,4,Master,4,7000,23,72,1,4.27,FALSE,40-49,7K+,high
685,Sales,Female,37,Technician,13-Dec-23,0,PhD,5,5250,10,48,0,2.06,FALSE,30-39,Below 6K,high
686,Finance,Male,51,Engineer,29-Sep-14,9,High School,1,6600,15,93,2,4.77,TRUE,50+,6K-6.9K,low
687,HR,Female,52,Technician,09-Jan-23,1,Master,4,4900,26,66,1,4.82,FALSE,50+,Below 6K,high
688,IT,Male,32,Consultant,29-May-16,8,Bachelor,1,6050,23,50,0,2.43,FALSE,30-39,6K-6.9K,low
689,Legal,Male,58,Manager,23-Dec-14,9,PhD,3,7800,18,15,0,1.56,FALSE,50+,7K+,medium
690,Sales,Male,48,Technician,17-Sep-17,6,Bachelor,4,4900,26,3,2,1.54,FALSE,40-49,Below 6K,high
691,Finance,Male,54,Engineer,03-Nov-17,6,High School,2,7200,2,6,2,3.9,FALSE,50+,7K+,low
692,Marketing,Male,23,Engineer,13-Mar-21,3,Bachelor,4,8400,28,92,0,2.05,FALSE,20-29,7K+,high
693,Sales,Male,50,Developer,17-Nov-21,2,Bachelor,1,5500,6,94,1,1.81,FALSE,50+,Below 6K,low
694,Engineering,Male,27,Analyst,23-Aug-21,3,Master,1,4400,11,47,2,3.99,TRUE,20-29,Below 6K,low
695,Sales,Male,24,Manager,23-Jul-17,7,High School,5,9000,10,81,0,4.76,FALSE,20-29,7K+,high
696,Finance,Male,41,Manager,09-May-21,3,High School,3,7800,6,69,1,2.88,FALSE,40-49,7K+,medium
697,Engineering,Male,33,Consultant,22-Aug-21,3,Bachelor,1,6050,16,53,0,3.62,FALSE,30-39,6K-6.9K,low
698,Legal,Male,57,Manager,20-Aug-19,5,Bachelor,2,7200,13,32,1,4.83,FALSE,50+,7K+,low
699,Customer Support,Female,42,Technician,03-Dec-15,8,Bachelor,4,4900,13,95,2,2.1,FALSE,40-49,Below 6K,high
700,Legal,Male,57,Manager,27-Aug-24,0,Master,2,7200,8,90,0,2.53,FALSE,50+,7K+,low
701,Sales,Female,44,Analyst,08-Jun-22,2,Bachelor,5,6000,5,96,0,1.47,FALSE,40-49,6K-6.9K,high
702,IT,Male,26,Developer,16-Mar-23,1,Bachelor,4,7000,16,0,0,4.37,FALSE,20-29,7K+,high
703,Marketing,Male,51,Specialist,22-May-16,8,Bachelor,3,5850,6,60,0,3.26,FALSE,50+,Below 6K,medium
704,Sales,Male,38,Consultant,19-Mar-23,1,Bachelor,4,7700,14,55,2,4.77,FALSE,30-39,7K+,high
705,Marketing,Male,26,Developer,24-Sep-21,2,Bachelor,1,5500,2,48,2,2.69,FALSE,20-29,Below 6K,low
706,Engineering,Male,22,Developer,12-Mar-17,7,Master,2,6000,19,25,2,3.23,FALSE,20-29,6K-6.9K,low
707,Customer Support,Male,40,Analyst,10-Jun-23,1,High School,4,5600,28,56,2,2.53,FALSE,40-49,Below 6K,high
708,Customer Support,Male,55,Engineer,14-Feb-23,1,High School,5,9000,17,41,1,3.65,TRUE,50+,7K+,high
709,Engineering,Female,60,Consultant,26-Jun-19,5,Bachelor,5,8250,2,53,0,2.19,FALSE,50+,7K+,high
710,Finance,Female,40,Specialist,19-Dec-22,1,Master,4,6300,17,73,1,3.71,FALSE,40-49,6K-6.9K,high
711,Finance,Female,46,Manager,22-Jan-21,3,High School,4,8400,0,96,1,2.1,FALSE,40-49,7K+,high
712,Finance,Female,57,Manager,14-Apr-19,5,Bachelor,3,7800,6,74,0,1.84,FALSE,50+,7K+,medium
713,Sales,Male,39,Specialist,10-Sep-19,4,High School,5,6750,27,46,1,1.89,TRUE,30-39,6K-6.9K,high
714,Sales,Male,44,Consultant,29-Sep-21,2,Master,4,7700,8,88,0,2.85,FALSE,40-49,7K+,high
715,Operations,Female,33,Developer,24-Aug-16,8,Bachelor,3,6500,13,53,1,2.62,FALSE,30-39,6K-6.9K,medium
716,Operations,Male,49,Consultant,05-Apr-17,7,Master,4,7700,3,39,1,4.3,FALSE,40-49,7K+,high
717,Marketing,Female,42,Consultant,01-Jan-16,8,High School,1,6050,14,36,1,1.76,FALSE,40-49,6K-6.9K,low
718,Engineering,Other,48,Engineer,31-Oct-19,4,Bachelor,3,7800,0,19,2,3.41,FALSE,40-49,7K+,medium
719,Legal,Male,35,Developer,23-Jun-19,5,High School,2,6000,17,14,1,4.85,FALSE,30-39,6K-6.9K,low
720,Legal,Male,27,Manager,03-Jan-19,5,Bachelor,3,7800,2,37,0,1.21,TRUE,20-29,7K+,medium
721,Finance,Male,46,Engineer,09-Aug-19,5,High School,1,6600,17,51,1,2.87,FALSE,40-49,6K-6.9K,low
722,Engineering,Male,37,Engineer,20-Jul-24,0,Bachelor,4,8400,15,56,2,2.3,FALSE,30-39,7K+,high
723,Operations,Male,52,Technician,19-Mar-22,2,Master,1,3850,7,84,1,3.13,FALSE,50+,Below 6K,low
724,IT,Male,29,Consultant,14-Mar-18,6,Master,2,6600,12,19,2,3.85,FALSE,20-29,6K-6.9K,low
725,Finance,Female,60,Consultant,03-Jun-20,4,Master,3,7150,28,2,2,3.45,FALSE,50+,7K+,medium
726,Marketing,Female,60,Engineer,20-Jun-15,9,High School,3,7800,29,65,2,1.33,FALSE,50+,7K+,medium
727,Marketing,Male,42,Analyst,27-Jul-16,8,Bachelor,2,4800,21,63,1,4.09,FALSE,40-49,Below 6K,low
728,Customer Support,Female,43,Analyst,28-Jan-23,1,Bachelor,4,5600,25,4,2,1.04,FALSE,40-49,Below 6K,high
729,Operations,Female,24,Technician,03-Dec-20,3,Master,3,4550,16,44,2,1.52,FALSE,20-29,Below 6K,medium
730,HR,Female,26,Technician,21-Jul-24,0,High School,2,4200,9,31,1,4.82,FALSE,20-29,Below 6K,low
731,Customer Support,Male,29,Specialist,13-Apr-16,8,PhD,4,6300,27,10,0,1.52,FALSE,20-29,6K-6.9K,high
732,Operations,Male,52,Specialist,19-Sep-18,5,High School,3,5850,10,92,0,2.15,FALSE,50+,Below 6K,medium
733,Legal,Other,51,Technician,24-Aug-24,0,High School,4,4900,28,9,0,1.78,FALSE,50+,Below 6K,high
734,IT,Male,47,Developer,16-May-22,2,High School,5,7500,8,71,0,2.19,TRUE,40-49,7K+,high
735,HR,Male,42,Manager,10-Feb-23,1,Master,4,8400,25,81,0,2.82,FALSE,40-49,7K+,high
736,Marketing,Female,42,Specialist,25-Dec-23,0,Bachelor,1,4950,17,90,2,1.28,FALSE,40-49,Below 6K,low
737,Engineering,Female,33,Developer,23-Oct-20,3,Bachelor,2,6000,20,43,2,4.24,FALSE,30-39,6K-6.9K,low
738,IT,Female,32,Specialist,19-May-20,4,Bachelor,3,5850,17,65,1,4.39,FALSE,30-39,Below 6K,medium
739,Sales,Female,45,Analyst,26-Jul-19,5,Bachelor,3,5200,25,89,0,4.03,TRUE,40-49,Below 6K,medium
740,Marketing,Male,25,Manager,21-Oct-18,5,High School,3,7800,2,8,1,3.75,FALSE,20-29,7K+,medium
741,Sales,Female,54,Engineer,09-Dec-17,6,High School,5,9000,24,71,1,3.57,FALSE,50+,7K+,high
742,Customer Support,Male,55,Engineer,23-Dec-23,0,Bachelor,5,9000,27,63,0,1.8,FALSE,50+,7K+,high
743,Customer Support,Male,31,Engineer,20-Jan-20,4,Bachelor,5,9000,11,75,1,2.44,FALSE,30-39,7K+,high
744,IT,Female,51,Analyst,31-Jan-17,7,Master,4,5600,5,89,1,2.63,FALSE,50+,Below 6K,high
745,Operations,Female,30,Manager,03-Aug-20,4,Master,4,8400,19,68,1,2.98,FALSE,30-39,7K+,high
746,Legal,Male,39,Technician,13-Sep-17,6,Bachelor,4,4900,15,54,0,1.36,FALSE,30-39,Below 6K,high
747,HR,Female,60,Manager,15-Jul-16,8,Bachelor,5,9000,4,74,2,1.65,FALSE,50+,7K+,high
748,Finance,Male,53,Manager,14-Sep-18,5,High School,2,7200,15,86,2,3.05,FALSE,50+,7K+,low
749,HR,Male,48,Technician,10-Sep-16,7,Bachelor,1,3850,28,32,1,2.22,FALSE,40-49,Below 6K,low
750,Customer Support,Female,37,Consultant,07-Apr-21,3,Bachelor,2,6600,11,71,1,1.01,FALSE,30-39,6K-6.9K,low
751,Engineering,Female,39,Engineer,24-Sep-23,0,Master,3,7800,9,63,0,2.58,FALSE,30-39,7K+,medium
752,IT,Female,45,Manager,25-Dec-19,4,High School,1,6600,29,43,0,1.01,FALSE,40-49,6K-6.9K,low
753,IT,Male,60,Engineer,21-Sep-23,0,Bachelor,1,6600,24,59,1,1.12,FALSE,50+,6K-6.9K,low
754,HR,Female,59,Specialist,04-May-16,8,High School,2,5400,6,0,2,4.49,FALSE,50+,Below 6K,low
755,Finance,Female,23,Consultant,09-May-19,5,Bachelor,2,6600,21,75,2,3.23,FALSE,20-29,6K-6.9K,low
756,HR,Male,59,Manager,27-Apr-20,4,High School,1,6600,0,86,0,4.48,FALSE,50+,6K-6.9K,low
757,HR,Female,49,Analyst,24-Nov-20,3,Bachelor,2,4800,12,68,1,2.64,FALSE,40-49,Below 6K,low
758,HR,Male,58,Engineer,07-Jul-15,9,High School,5,9000,21,89,1,3.36,FALSE,50+,7K+,high
759,Customer Support,Male,27,Consultant,09-Aug-16,8,High School,2,6600,3,31,0,3.34,FALSE,20-29,6K-6.9K,low
760,Legal,Male,42,Specialist,23-Jun-18,6,Master,5,6750,19,43,2,3.46,TRUE,40-49,6K-6.9K,high
761,Finance,Female,44,Engineer,19-Mar-23,1,Master,3,7800,14,2,1,3.74,FALSE,40-49,7K+,medium
762,Customer Support,Male,50,Consultant,10-Dec-23,0,Bachelor,5,8250,22,19,2,2.19,FALSE,50+,7K+,high
763,Engineering,Female,57,Specialist,25-Jul-23,1,High School,2,5400,22,26,0,3.08,FALSE,50+,Below 6K,low
764,Customer Support,Male,44,Technician,06-Jun-17,7,Bachelor,5,5250,13,51,2,3.04,FALSE,40-49,Below 6K,high
765,Operations,Male,29,Specialist,02-Dec-15,8,Bachelor,1,4950,8,55,0,1.41,FALSE,20-29,Below 6K,low
766,IT,Female,33,Specialist,21-Feb-16,8,Master,5,6750,7,42,2,2.07,FALSE,30-39,6K-6.9K,high
767,HR,Male,34,Analyst,07-Jul-20,4,High School,5,6000,15,68,0,1.52,FALSE,30-39,6K-6.9K,high
768,Marketing,Female,26,Technician,10-Jul-21,3,Master,2,4200,11,83,0,3.47,FALSE,20-29,Below 6K,low
769,Finance,Female,43,Consultant,16-Nov-21,2,Bachelor,4,7700,22,42,2,2.51,FALSE,40-49,7K+,high
770,Engineering,Female,60,Analyst,08-May-21,3,Bachelor,3,5200,12,68,1,4.4,FALSE,50+,Below 6K,medium
771,Customer Support,Male,45,Technician,21-Oct-15,8,Master,1,3850,11,62,2,1.61,FALSE,40-49,Below 6K,low
772,Operations,Male,44,Specialist,29-Oct-23,0,Bachelor,5,6750,29,36,1,3.69,FALSE,40-49,6K-6.9K,high
773,Customer Support,Other,39,Engineer,20-Aug-17,7,Bachelor,3,7800,6,56,2,1.72,FALSE,30-39,7K+,medium
774,Finance,Male,49,Technician,22-May-16,8,High School,2,4200,15,27,2,1.28,FALSE,40-49,Below 6K,low
775,Marketing,Female,52,Developer,03-Jan-24,0,High School,3,6500,6,29,2,4.08,FALSE,50+,6K-6.9K,medium
776,Customer Support,Female,27,Technician,18-Aug-17,7,Bachelor,1,3850,25,44,2,4.02,FALSE,20-29,Below 6K,low
777,Engineering,Female,42,Specialist,29-Jun-24,0,PhD,2,5400,25,98,1,4.5,FALSE,40-49,Below 6K,low
778,IT,Female,30,Developer,29-Oct-15,8,Bachelor,4,7000,5,84,1,4.55,FALSE,30-39,7K+,high
779,Engineering,Female,55,Specialist,14-Feb-19,5,Bachelor,3,5850,16,24,2,1.78,FALSE,50+,Below 6K,medium
780,HR,Male,29,Developer,23-Jun-16,8,High School,5,7500,26,34,2,2.77,FALSE,20-29,7K+,high
781,Engineering,Other,28,Specialist,06-Nov-20,3,High School,4,6300,26,10,1,2.75,FALSE,20-29,6K-6.9K,high
782,Engineering,Female,43,Engineer,25-Nov-20,3,Bachelor,2,7200,3,15,1,2.76,FALSE,40-49,7K+,low
783,HR,Female,29,Developer,09-Mar-19,5,Bachelor,2,6000,22,8,0,4.33,FALSE,20-29,6K-6.9K,low
784,Sales,Female,33,Analyst,19-Feb-20,4,High School,2,4800,0,7,2,3.15,FALSE,30-39,Below 6K,low
785,Engineering,Female,48,Specialist,05-Aug-15,9,Bachelor,1,4950,19,62,2,3.1,FALSE,40-49,Below 6K,low
786,Legal,Female,56,Analyst,08-Apr-18,6,Bachelor,2,4800,1,16,2,2.13,TRUE,50+,Below 6K,low
787,Legal,Male,32,Developer,19-Aug-23,1,Bachelor,3,6500,16,1,1,1.92,FALSE,30-39,6K-6.9K,medium
788,Legal,Female,44,Specialist,21-Aug-18,6,High School,4,6300,6,66,0,4.23,FALSE,40-49,6K-6.9K,high
789,Operations,Female,39,Engineer,05-Sep-15,9,Bachelor,5,9000,4,49,1,2.51,FALSE,30-39,7K+,high
790,HR,Female,51,Technician,01-Nov-17,6,Bachelor,3,4550,7,33,2,4.12,TRUE,50+,Below 6K,medium
791,Operations,Male,48,Analyst,28-Jul-19,5,Master,3,5200,5,64,2,2.27,FALSE,40-49,Below 6K,medium
792,Sales,Male,36,Specialist,20-Aug-16,8,Bachelor,2,5400,29,25,0,1.27,FALSE,30-39,Below 6K,low
793,IT,Female,39,Engineer,22-Nov-17,6,Bachelor,4,8400,23,80,2,3.65,TRUE,30-39,7K+,high
794,Marketing,Female,33,Specialist,10-Dec-22,1,Bachelor,4,6300,7,30,0,3.59,FALSE,30-39,6K-6.9K,high
795,Finance,Female,22,Specialist,31-Dec-21,2,Bachelor,1,4950,24,56,2,3.94,FALSE,20-29,Below 6K,low
796,Finance,Female,35,Engineer,18-Jun-24,0,Bachelor,2,7200,3,87,2,1.05,FALSE,30-39,7K+,low
797,Engineering,Male,49,Specialist,17-Jan-23,1,Bachelor,2,5400,8,43,0,1.11,FALSE,40-49,Below 6K,low
798,Operations,Male,41,Consultant,18-Jul-17,7,Master,3,7150,3,0,1,3.84,FALSE,40-49,7K+,medium
799,Operations,Male,54,Consultant,10-Dec-17,6,Bachelor,1,6050,1,3,1,1.27,FALSE,50+,6K-6.9K,low
800,Sales,Female,27,Developer,06-Jan-19,5,Bachelor,4,7000,0,17,1,4.42,FALSE,20-29,7K+,high
801,Marketing,Male,27,Specialist,17-Sep-20,3,High School,1,4950,27,20,2,2.97,FALSE,20-29,Below 6K,low
802,Operations,Male,46,Specialist,04-Jul-24,0,Bachelor,2,5400,16,29,1,4.27,FALSE,40-49,Below 6K,low
803,Marketing,Female,33,Specialist,18-Feb-23,1,Bachelor,5,6750,0,81,1,2.9,FALSE,30-39,6K-6.9K,high
804,Engineering,Female,45,Consultant,06-Mar-24,0,Master,5,8250,17,54,1,3.79,FALSE,40-49,7K+,high
805,IT,Male,28,Manager,22-Sep-20,3,Bachelor,2,7200,24,55,2,4.01,TRUE,20-29,7K+,low
806,Engineering,Male,60,Specialist,05-Jul-15,9,Bachelor,1,4950,9,74,1,1.9,FALSE,50+,Below 6K,low
807,Finance,Male,55,Engineer,20-Mar-17,7,Bachelor,3,7800,4,95,1,1.34,FALSE,50+,7K+,medium
808,Engineering,Female,44,Engineer,14-Aug-19,5,High School,4,8400,7,93,2,3.18,FALSE,40-49,7K+,high
809,Engineering,Male,44,Consultant,14-Jan-19,5,Bachelor,1,6050,9,16,0,3.49,FALSE,40-49,6K-6.9K,low
810,Sales,Female,30,Manager,09-Dec-17,6,High School,3,7800,10,29,1,1.14,FALSE,30-39,7K+,medium
811,Sales,Female,24,Developer,20-Jun-18,6,Master,1,5500,11,81,0,2.08,FALSE,20-29,Below 6K,low
812,Marketing,Male,27,Technician,27-Sep-14,9,High School,3,4550,11,41,1,3.92,FALSE,20-29,Below 6K,medium
813,Sales,Male,24,Manager,18-May-19,5,Bachelor,3,7800,14,5,2,1.23,FALSE,20-29,7K+,medium
814,HR,Female,31,Consultant,21-Aug-20,4,High School,3,7150,26,37,0,3.02,FALSE,30-39,7K+,medium
815,Engineering,Female,26,Analyst,05-Feb-18,6,PhD,4,5600,27,55,1,2.29,FALSE,20-29,Below 6K,high
816,Marketing,Female,54,Consultant,06-Apr-20,4,Bachelor,1,6050,16,42,2,4.87,FALSE,50+,6K-6.9K,low
817,Legal,Male,51,Consultant,02-Aug-19,5,Bachelor,5,8250,22,40,0,3.79,FALSE,50+,7K+,high
818,Operations,Male,44,Technician,27-Sep-23,0,High School,4,4900,20,79,2,1.22,FALSE,40-49,Below 6K,high
819,Marketing,Male,32,Technician,24-Jul-16,8,Bachelor,5,5250,22,78,0,3.88,FALSE,30-39,Below 6K,high
820,Sales,Male,31,Specialist,05-Oct-17,6,Bachelor,1,4950,28,65,1,4.13,FALSE,30-39,Below 6K,low
821,Legal,Male,25,Technician,21-Jun-23,1,Bachelor,4,4900,25,70,1,1.74,FALSE,20-29,Below 6K,high
822,Sales,Male,32,Developer,10-Jul-18,6,Master,5,7500,28,98,1,3.5,FALSE,30-39,7K+,high
823,Legal,Female,54,Specialist,07-Jul-17,7,Bachelor,5,6750,2,32,1,3.27,TRUE,50+,6K-6.9K,high
824,Marketing,Female,29,Specialist,25-Dec-22,1,Master,2,5400,19,54,1,3.59,FALSE,20-29,Below 6K,low
825,Finance,Male,22,Engineer,07-Aug-16,8,High School,5,9000,16,27,0,4.2,FALSE,20-29,7K+,high
826,Operations,Male,59,Technician,12-May-21,3,Bachelor,4,4900,17,2,1,4.6,TRUE,50+,Below 6K,high
827,IT,Female,58,Specialist,15-Jul-20,4,Bachelor,3,5850,21,68,2,2.74,FALSE,50+,Below 6K,medium
828,Engineering,Female,51,Technician,31-Jul-16,8,Master,4,4900,26,89,0,3.44,FALSE,50+,Below 6K,high
829,Customer Support,Female,48,Analyst,13-Apr-20,4,Bachelor,1,4400,11,50,1,2.55,FALSE,40-49,Below 6K,low
830,Sales,Female,28,Analyst,04-Apr-23,1,Bachelor,3,5200,28,34,1,2.24,FALSE,20-29,Below 6K,medium
831,Legal,Female,47,Manager,31-May-24,0,Master,1,6600,5,45,1,3.27,FALSE,40-49,6K-6.9K,low
832,Sales,Female,37,Specialist,20-Jun-22,2,Bachelor,2,5400,16,86,0,1.38,FALSE,30-39,Below 6K,low
833,Operations,Male,34,Analyst,13-Oct-14,9,High School,1,4400,19,54,2,2.98,FALSE,30-39,Below 6K,low
834,Customer Support,Male,52,Technician,15-Apr-19,5,Bachelor,4,4900,12,54,0,1.46,FALSE,50+,Below 6K,high
835,Sales,Female,60,Manager,12-Apr-21,3,Bachelor,5,9000,18,16,2,4.94,FALSE,50+,7K+,high
836,Finance,Male,38,Technician,25-Jun-19,5,Bachelor,3,4550,7,42,2,4.27,FALSE,30-39,Below 6K,medium
837,Finance,Male,30,Specialist,08-Sep-17,6,Bachelor,4,6300,25,89,0,2.85,FALSE,30-39,6K-6.9K,high
838,Finance,Female,47,Analyst,20-Feb-16,8,Bachelor,5,6000,8,88,1,1.32,FALSE,40-49,6K-6.9K,high
839,Operations,Female,37,Engineer,28-Oct-23,0,Bachelor,1,6600,3,85,1,3.64,FALSE,30-39,6K-6.9K,low
840,Customer Support,Female,44,Manager,11-Jul-20,4,High School,1,6600,10,7,1,3.99,FALSE,40-49,6K-6.9K,low
841,Marketing,Male,39,Analyst,01-Oct-19,4,High School,1,4400,20,21,0,1.17,FALSE,30-39,Below 6K,low
842,HR,Male,42,Specialist,26-Dec-22,1,Master,1,4950,25,43,2,1.47,FALSE,40-49,Below 6K,low
843,Customer Support,Female,29,Manager,07-Feb-17,7,Bachelor,5,9000,0,7,2,2.17,FALSE,20-29,7K+,high
844,Legal,Female,53,Analyst,15-Aug-16,8,High School,3,5200,10,45,0,2.38,FALSE,50+,Below 6K,medium
845,Operations,Male,59,Engineer,16-Jun-22,2,Master,5,9000,11,23,2,2.56,FALSE,50+,7K+,high
846,Sales,Male,37,Specialist,14-Mar-19,5,Bachelor,2,5400,21,32,1,4.67,FALSE,30-39,Below 6K,low
847,Finance,Male,30,Developer,26-Aug-24,0,High School,3,6500,3,42,0,4.46,TRUE,30-39,6K-6.9K,medium
848,Legal,Male,40,Engineer,11-Jul-17,7,PhD,4,8400,3,81,2,2.56,FALSE,40-49,7K+,high
849,Operations,Male,38,Specialist,18-Apr-18,6,High School,1,4950,27,87,2,2.28,FALSE,30-39,Below 6K,low
850,Marketing,Female,53,Manager,20-Aug-22,2,Bachelor,3,7800,24,75,1,4.29,FALSE,50+,7K+,medium
851,Operations,Female,35,Manager,25-Aug-21,3,Bachelor,3,7800,25,22,0,3.07,FALSE,30-39,7K+,medium
852,Customer Support,Female,54,Specialist,09-Feb-16,8,Bachelor,4,6300,12,61,1,4.04,FALSE,50+,6K-6.9K,high
853,HR,Other,40,Manager,24-Jun-18,6,High School,1,6600,22,80,1,3.01,FALSE,40-49,6K-6.9K,low
854,IT,Female,44,Technician,15-Feb-17,7,PhD,4,4900,20,98,0,1.93,FALSE,40-49,Below 6K,high
855,HR,Female,45,Analyst,29-Sep-18,5,Bachelor,1,4400,16,84,1,4.87,FALSE,40-49,Below 6K,low
856,Customer Support,Female,59,Technician,29-Dec-20,3,High School,5,5250,5,40,1,4.85,FALSE,50+,Below 6K,high
857,Customer Support,Male,33,Technician,10-Jan-21,3,High School,4,4900,8,56,0,1.61,FALSE,30-39,Below 6K,high
858,Sales,Female,24,Consultant,26-Dec-18,5,High School,3,7150,2,57,2,4.62,FALSE,20-29,7K+,medium
859,Marketing,Male,56,Manager,24-Jan-17,7,Bachelor,3,7800,26,11,1,2.15,FALSE,50+,7K+,medium
860,Marketing,Male,42,Specialist,31-Aug-16,8,Master,4,6300,20,33,0,2.98,FALSE,40-49,6K-6.9K,high
861,Finance,Female,59,Analyst,29-Feb-16,8,Bachelor,1,4400,5,18,0,4.12,FALSE,50+,Below 6K,low
862,HR,Female,44,Technician,20-Sep-14,9,Bachelor,4,4900,6,24,1,3.52,FALSE,40-49,Below 6K,high
863,Sales,Male,37,Engineer,13-Jul-15,9,PhD,5,9000,16,71,1,1.28,FALSE,30-39,7K+,high
864,HR,Female,50,Technician,19-Oct-17,6,Bachelor,1,3850,25,65,2,1.5,FALSE,50+,Below 6K,low
865,IT,Male,35,Specialist,30-Jul-19,5,Bachelor,4,6300,0,24,0,3.98,FALSE,30-39,6K-6.9K,high
866,Engineering,Male,25,Consultant,18-Oct-14,9,Bachelor,4,7700,7,10,2,3.06,FALSE,20-29,7K+,high
867,Engineering,Male,32,Specialist,04-Sep-23,1,High School,3,5850,4,52,2,1.01,FALSE,30-39,Below 6K,medium
868,Finance,Male,26,Specialist,03-Dec-22,1,Master,3,5850,5,32,1,3.02,FALSE,20-29,Below 6K,medium
869,Sales,Female,54,Consultant,27-Apr-18,6,Bachelor,1,6050,15,0,1,2.92,FALSE,50+,6K-6.9K,low
870,Operations,Female,45,Technician,25-Aug-20,4,Bachelor,2,4200,24,14,2,2.42,FALSE,40-49,Below 6K,low
871,Legal,Male,33,Engineer,31-Jul-22,2,Bachelor,1,6600,12,60,1,1.56,FALSE,30-39,6K-6.9K,low
872,Customer Support,Female,57,Analyst,08-Jul-16,8,Bachelor,1,4400,12,30,2,3.27,FALSE,50+,Below 6K,low
873,IT,Female,51,Engineer,28-Mar-17,7,Bachelor,1,6600,27,9,0,2.31,FALSE,50+,6K-6.9K,low
874,Legal,Male,38,Consultant,27-May-20,4,PhD,4,7700,0,89,1,3.88,FALSE,30-39,7K+,high
875,Legal,Female,34,Technician,11-Apr-22,2,Bachelor,5,5250,19,82,0,2.54,FALSE,30-39,Below 6K,high
876,Finance,Female,22,Specialist,16-Sep-22,1,Master,1,4950,18,16,2,2.77,FALSE,20-29,Below 6K,low
877,Legal,Female,37,Consultant,08-Sep-14,9,High School,4,7700,6,92,2,4.88,TRUE,30-39,7K+,high
878,Marketing,Female,56,Manager,28-May-15,9,High School,5,9000,11,83,0,3.32,TRUE,50+,7K+,high
879,Finance,Female,52,Specialist,11-Sep-16,7,Bachelor,1,4950,29,44,2,3.6,FALSE,50+,Below 6K,low
880,Sales,Male,22,Analyst,18-Sep-22,1,Bachelor,1,4400,2,59,2,1.3,FALSE,20-29,Below 6K,low
881,Finance,Female,23,Manager,19-Aug-22,2,Bachelor,4,8400,1,15,1,1.03,FALSE,20-29,7K+,high
882,Customer Support,Male,48,Developer,03-Nov-14,9,Bachelor,4,7000,21,77,2,1.16,FALSE,40-49,7K+,high
883,Operations,Male,44,Specialist,25-Jan-17,7,High School,5,6750,4,86,1,3.6,FALSE,40-49,6K-6.9K,high
884,Finance,Female,36,Analyst,16-Apr-23,1,Bachelor,4,5600,21,77,1,3.05,FALSE,30-39,Below 6K,high
885,Marketing,Female,26,Developer,14-May-21,3,High School,4,7000,7,27,2,3.25,FALSE,20-29,7K+,high
886,Finance,Male,53,Developer,22-Feb-15,9,Bachelor,4,7000,25,29,2,3.92,TRUE,50+,7K+,high
887,IT,Male,45,Developer,06-May-21,3,Bachelor,1,5500,21,56,0,4.13,FALSE,40-49,Below 6K,low
888,Customer Support,Female,46,Consultant,23-Aug-18,6,Bachelor,3,7150,26,56,0,2.21,FALSE,40-49,7K+,medium
889,Sales,Male,27,Manager,26-Feb-24,0,Master,4,8400,29,51,0,1.5,TRUE,20-29,7K+,high
890,Finance,Female,43,Manager,08-Jun-15,9,Bachelor,3,7800,20,13,1,2.89,FALSE,40-49,7K+,medium
891,Legal,Male,23,Engineer,03-Dec-16,7,Bachelor,4,8400,0,24,1,1.3,FALSE,20-29,7K+,high
892,Legal,Male,49,Analyst,11-Jun-24,0,Bachelor,1,4400,21,24,0,1.74,FALSE,40-49,Below 6K,low
893,Operations,Male,57,Developer,26-Oct-15,8,Bachelor,3,6500,25,7,1,3,TRUE,50+,6K-6.9K,medium
